mês de desembaraço;código ua local de despacho;nome ua local de despacho;quantidade de declaração de exportação;quantidade de empresa exportadora;quantidade de declaração de importação;quantidade de empresa importadora
201708;227600;ALF - Porto de Manaus (AM);333 ;34 ;6.256 ;335 
201708;227603;IRF - Tabatinga;1 ;1 ;;
201708;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);176 ;33 ;7.194 ;272 
201708;230151;IRF - Brasiléia;118 ;7 ;1 ;1 
201708;230154;IRF - Assis Brasil;33 ;5 ;4 ;4 
201708;240100;DRF - Macapá;11 ;3 ;2 ;2 
201708;240152;IRF - Santana;4 ;2 ;32 ;7 
201708;250100;DRF - Porto Velho;3 ;3 ;;
201708;250151;IRF - Guajará-Mirim;146 ;17 ;2 ;1 
201708;260100;DRF - Boa Vista;4 ;1 ;13 ;7 
201708;260151;IRF - Pacaraima;;;3 ;3 
201708;260152;IRF - Bonfim;9 ;5 ;3 ;2 
201708;317600;ALF - Porto de Fortaleza (CE);237 ;55 ;187 ;80 
201708;317700;ALF - Aerop. Intern. Pinto Martins (CE);135 ;32 ;541 ;122 
201708;317800;ALF - Porto de Pecém;887 ;110 ;923 ;194 
201708;317902;IRF - Porto de Pecém;2 ;2 ;;
201708;327600;ALF - Porto de São Luís (MA);203 ;16 ;213 ;34 
201708;330100;DRF - Teresina;;;3 ;3 
201708;410251;IRF - Petrolina;27 ;7 ;;
201708;415100;IRF - Recife;2 ;2 ;358 ;68 
201708;417700;ALF - Aerop. Intern. dos Guararapes (PE);124 ;17 ;892 ;142 
201708;417800;ALF - Porto de Suape (PE);404 ;61 ;2.507 ;351 
201708;420152;IRF - Parnamirim;132 ;20 ;78 ;25 
201708;420154;IRF - Natal;516 ;52 ;21 ;12 
201708;430151;IRF - Cabedelo;8 ;5 ;53 ;11 
201708;440151;IRF - Maceió;3 ;2 ;11 ;5 
201708;510551;IRF - Porto Seguro;4 ;1 ;;
201708;510552;IRF - Ilhéus;2 ;2 ;1 ;1 
201708;517600;ALF - Porto de Salvador (BA);1.381 ;142 ;2.611 ;350 
201708;517602;IRF - Aratu-Candeias;12 ;5 ;;
201708;517700;ALF - Aerop. Int. L. E. Magalhães (BA);124 ;28 ;913 ;159 
201708;520100;DRF - Aracaju;1 ;1 ;6 ;4 
201708;610300;DRF - Governador Valadares;14 ;11 ;;
201708;610400;DRF - Juiz de Fora;;;143 ;23 
201708;610500;DRF - Uberaba;7 ;1 ;519 ;25 
201708;610600;DRF - Varginha;;;809 ;104 
201708;610900;DRF - Uberlândia;;;133 ;16 
201708;611200;DRF - Poços de Caldas;257 ;1 ;;
201708;615100;IRF - Belo Horizonte;367 ;112 ;4.196 ;730 
201708;617700;ALF - Belo Horizonte;4 ;4 ;;
201708;710200;DRF - Niterói;25 ;8 ;100 ;23 
201708;710300;DRF - Nova Iguaçu;;;624 ;93 
201708;710400;DRF - Campos dos Goytacazes;10 ;4 ;4 ;2 
201708;710500;DRF - Volta Redonda;60 ;2 ;1.003 ;79 
201708;711000;DRF - Macaé;2 ;2 ;100 ;16 
201708;717600;ALF - Porto do Rio de Janeiro (RJ);1.794 ;212 ;5.072 ;794 
201708;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.196 ;184 ;8.502 ;962 
201708;717800;ALF - Porto de Itaguaí (RJ);434 ;82 ;1.949 ;288 
201708;727600;ALF - Porto de Vitória (ES);2.255 ;176 ;3.117 ;354 
201708;810300;DRF - Bauru;4 ;2 ;56 ;25 
201708;810700;DRF - São José do Rio Preto;1 ;1 ;62 ;15 
201708;810800;DRF - Taubaté;112 ;5 ;248 ;42 
201708;810900;DRF - Ribeirão Preto;;;2 ;2 
201708;811000;DRF - Sorocaba;34 ;5 ;1.226 ;108 
201708;811200;DRF - Limeira;1 ;1 ;5 ;1 
201708;812000;DRF - São José dos Campos;72 ;6 ;741 ;96 
201708;812051;IRF - São Sebastião;21 ;9 ;57 ;8 
201708;812400;DRF - Jundiaí;;;1.044 ;6 
201708;812500;DRF - Piracicaba;;;119 ;7 
201708;817600;ALF - Aerop. Internac. de São Paulo (SP);7.288 ;1.194 ;29.511 ;4.332 
201708;817700;ALF - Aerop. Internac. de Viracopos (SP);5.015 ;859 ;32.091 ;3.334 
201708;817800;ALF - Porto de Santos (SP);12.206 ;1.125 ;40.510 ;5.390 
201708;817900;ALF - São Paulo;633 ;165 ;9.340 ;1.370 
201708;910200;DRF - Londrina;;;6 ;3 
201708;910300;DRF - Cascavel;2 ;2 ;38 ;19 
201708;910500;DRF - Maringá;10 ;1 ;100 ;33 
201708;910600;DRF - Foz do Iguaçu;427 ;83 ;2.890 ;465 
201708;910651;IRF - Guaíra;34 ;2 ;29 ;13 
201708;910652;IRF - Santa Helena;;;6 ;3 
201708;915200;IRF - Curitiba;894 ;133 ;5.247 ;892 
201708;917500;ALF - Foz do Iguaçu;1 ;1 ;;
201708;917800;ALF - Porto de Paranaguá;2.890 ;246 ;8.030 ;1.154 
201708;920200;DRF - Joinville;3 ;3 ;1.139 ;177 
201708;920351;IRF - Dionísio Cerqueira;79 ;7 ;643 ;69 
201708;920500;DRF - Lages;;;1 ;1 
201708;925200;IRF - Florianópolis;13 ;4 ;485 ;108 
201708;925251;IRF - Imbituba;52 ;23 ;22 ;11 
201708;927700;ALF - Porto de São Francisco do Sul (SC);1.892 ;190 ;3.968 ;580 
201708;927800;ALF - Porto de Itajaí;3.708 ;418 ;12.767 ;1.277 
201708;1010200;DRF - Pelotas;;;2 ;1 
201708;1010252;IRF - Jaguarão;14 ;4 ;433 ;96 
201708;1010253;IRF - Bagé;3 ;2 ;22 ;9 
201708;1010600;DRF - Caxias do Sul;20 ;8 ;807 ;269 
201708;1010700;DRF - Novo Hamburgo;336 ;161 ;987 ;249 
201708;1010851;IRF - Porto Mauá;10 ;1 ;1 ;1 
201708;1010852;IRF - Porto Xavier;3 ;2 ;101 ;13 
201708;1010900;DRF - Uruguaiana;3.204 ;296 ;2.872 ;536 
201708;1010951;IRF - Itaqui;;;38 ;11 
201708;1010953;IRF - São Borja;1.495 ;59 ;1.481 ;149 
201708;1010955;IRF - Quaraí;1 ;1 ;22 ;12 
201708;1015400;IRF - Porto Alegre;870 ;209 ;575 ;243 
201708;1015500;IRF - Chuí;371 ;43 ;497 ;115 
201708;1015600;IRF - Santana do Livramento;143 ;56 ;138 ;43 
201708;1017500;ALF - Uruguaiana;5 ;5 ;;
201708;1017600;ALF - Aerop. Intern. Salgado Filho (RS);789 ;245 ;2.389 ;564 
201708;1017700;ALF - Porto do Rio Grande;3.774 ;386 ;3.087 ;479 
201709;117600;ALF - Aerop. Intern. J. Kubitschek (DF);42 ;11 ;361 ;69 
201709;120100;DRF - Goiânia;5 ;4 ;197 ;65 
201709;120200;DRF - Anápolis;;;380 ;37 
201709;130100;DRF - Cuiabá;19 ;1 ;41 ;22 
201709;130151;IRF - Cáceres;;;25 ;6 
201709;140100;DRF - Campo Grande;2 ;2 ;11 ;7 
201709;145100;IRF - Mundo Novo;10 ;1 ;19 ;3 
201709;145200;IRF - Corumbá;290 ;98 ;99 ;36 
201709;145300;IRF - Ponta Porã;9 ;8 ;76 ;15 
201709;147600;ALF - Corumbá;2 ;2 ;;
201709;210200;DRF - Santarém;18 ;4 ;4 ;2 
201709;217600;ALF - Porto de Belém (PA);47 ;9 ;3 ;2 
201709;217602;IRF - Barcarena;573 ;100 ;133 ;59 
201709;217700;ALF - Aeroporto Internac. de Belém (PA);98 ;15 ;76 ;30 
201709;217802;IRF - Barcarena;2 ;2 ;;
201709;227600;ALF - Porto de Manaus (AM);274 ;37 ;5.813 ;349 
201709;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);181 ;30 ;6.665 ;232 
201709;230151;IRF - Brasiléia;114 ;5 ;3 ;2 
201709;230154;IRF - Assis Brasil;46 ;4 ;4 ;3 
201709;240100;DRF - Macapá;5 ;1 ;2 ;2 
201709;240152;IRF - Santana;12 ;3 ;30 ;7 
201709;250100;DRF - Porto Velho;1 ;1 ;3 ;2 
201709;250151;IRF - Guajará-Mirim;115 ;18 ;3 ;2 
201709;260100;DRF - Boa Vista;1 ;1 ;10 ;7 
201709;260151;IRF - Pacaraima;2 ;1 ;11 ;3 
201709;260152;IRF - Bonfim;8 ;4 ;3 ;2 
201709;317600;ALF - Porto de Fortaleza (CE);224 ;49 ;228 ;80 
201709;317700;ALF - Aerop. Intern. Pinto Martins (CE);123 ;32 ;462 ;118 
201709;317800;ALF - Porto de Pecém;1.348 ;115 ;855 ;198 
201709;317900;ALF - Fortaleza;1 ;1 ;;
201709;317901;IRF - Aeroporto Internacional Pinto Martins;10 ;2 ;;
201709;317902;IRF - Porto de Pecém;5 ;5 ;;
201709;327600;ALF - Porto de São Luís (MA);161 ;11 ;167 ;34 
201709;330100;DRF - Teresina;;;1 ;1 
201709;410251;IRF - Petrolina;63 ;12 ;;
201709;415100;IRF - Recife;6 ;6 ;392 ;66 
201709;417700;ALF - Aerop. Intern. dos Guararapes (PE);149 ;23 ;715 ;120 
201709;417800;ALF - Porto de Suape (PE);420 ;58 ;2.321 ;348 
201709;417901;IRF - Aeroporto Internacional dos Guararapes;3 ;1 ;;
201709;417902;IRF - Porto de Suape;3 ;3 ;;
201709;420152;IRF - Parnamirim;4 ;3 ;8 ;4 
201709;420154;IRF - Natal;1.567 ;77 ;52 ;25 
201709;420200;DRF - Mossoró;3 ;1 ;;
201709;420252;IRF - Areia Branca;2 ;2 ;;
201709;430151;IRF - Cabedelo;1 ;1 ;39 ;11 
201709;440151;IRF - Maceió;4 ;3 ;3 ;3 
201709;510551;IRF - Porto Seguro;2 ;1 ;;
201709;510552;IRF - Ilhéus;2 ;2 ;2 ;1 
201709;517600;ALF - Porto de Salvador (BA);1.782 ;153 ;2.351 ;343 
201709;517602;IRF - Aratu-Candeias;17 ;4 ;2 ;1 
201709;517700;ALF - Aerop. Int. L. E. Magalhães (BA);127 ;29 ;629 ;143 
201709;517800;ALF - Salvador;2 ;2 ;;
201709;517801;IRF - Aeroporto Internacional de Salvador;5 ;4 ;;
201709;520100;DRF - Aracaju;1 ;1 ;4 ;4 
201709;610300;DRF - Governador Valadares;27 ;21 ;;
201709;610400;DRF - Juiz de Fora;;;131 ;24 
201709;610500;DRF - Uberaba;;;695 ;35 
201709;610600;DRF - Varginha;;;786 ;101 
201709;610900;DRF - Uberlândia;;;158 ;21 
201709;611200;DRF - Poços de Caldas;216 ;1 ;;
201709;615100;IRF - Belo Horizonte;367 ;96 ;3.520 ;678 
201709;617700;ALF - Belo Horizonte;5 ;2 ;;
201709;710200;DRF - Niterói;19 ;6 ;167 ;26 
201709;710300;DRF - Nova Iguaçu;1 ;1 ;479 ;102 
201709;710400;DRF - Campos dos Goytacazes;11 ;5 ;11 ;5 
201709;710500;DRF - Volta Redonda;48 ;2 ;816 ;74 
201709;711000;DRF - Macaé;1 ;1 ;153 ;9 
201709;715500;IRF - Macaé;;;2 ;1 
201709;717600;ALF - Porto do Rio de Janeiro (RJ);1.449 ;214 ;5.073 ;791 
201709;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.057 ;174 ;6.867 ;811 
201709;717800;ALF - Porto de Itaguaí (RJ);492 ;84 ;1.745 ;295 
201709;727600;ALF - Porto de Vitória (ES);1.971 ;162 ;3.891 ;365 
201709;810300;DRF - Bauru;5 ;2 ;56 ;21 
201709;810700;DRF - São José do Rio Preto;3 ;1 ;66 ;14 
201709;810800;DRF - Taubaté;107 ;5 ;206 ;33 
201709;810900;DRF - Ribeirão Preto;;;1 ;1 
201709;811000;DRF - Sorocaba;43 ;6 ;1.031 ;104 
201709;811200;DRF - Limeira;;;4 ;1 
201709;812000;DRF - São José dos Campos;67 ;8 ;738 ;92 
201709;812051;IRF - São Sebastião;38 ;16 ;44 ;11 
201709;812400;DRF - Jundiaí;;;966 ;2 
201709;812500;DRF - Piracicaba;;;105 ;6 
201709;817600;ALF - Aerop. Internac. de São Paulo (SP);8.836 ;1.351 ;25.972 ;3.952 
201709;817700;ALF - Aerop. Internac. de Viracopos (SP);4.296 ;823 ;27.300 ;3.104 
201709;817800;ALF - Porto de Santos (SP);10.910 ;1.051 ;38.404 ;5.344 
201709;817900;ALF - São Paulo;1.141 ;325 ;8.628 ;1.167 
201709;910200;DRF - Londrina;;;11 ;5 
201709;910300;DRF - Cascavel;10 ;4 ;61 ;23 
201709;910500;DRF - Maringá;6 ;1 ;61 ;27 
201709;910600;DRF - Foz do Iguaçu;464 ;92 ;2.759 ;443 
201709;910651;IRF - Guaíra;55 ;1 ;33 ;11 
201709;910652;IRF - Santa Helena;1 ;1 ;32 ;6 
201709;915200;IRF - Curitiba;788 ;127 ;4.523 ;791 
201709;917500;ALF - Foz do Iguaçu;7 ;2 ;;
201709;917800;ALF - Porto de Paranaguá;2.459 ;234 ;7.795 ;1.166 
201709;917900;ALF - Curitiba;5 ;5 ;;
201709;920200;DRF - Joinville;;;955 ;158 
201709;920351;IRF - Dionísio Cerqueira;107 ;9 ;634 ;70 
201709;920400;DRF - Blumenau;;;1 ;1 
201709;925200;IRF - Florianópolis;11 ;5 ;430 ;100 
201709;925251;IRF - Imbituba;134 ;31 ;65 ;24 
201709;927700;ALF - Porto de São Francisco do Sul (SC);1.677 ;182 ;3.873 ;554 
201709;927800;ALF - Porto de Itajaí;3.324 ;403 ;12.438 ;1.286 
201709;1010200;DRF - Pelotas;;;1 ;1 
201709;1010252;IRF - Jaguarão;14 ;3 ;484 ;102 
201709;1010253;IRF - Bagé;3 ;2 ;21 ;8 
201709;1010600;DRF - Caxias do Sul;15 ;5 ;674 ;248 
201709;1010700;DRF - Novo Hamburgo;267 ;131 ;868 ;221 
201709;1010851;IRF - Porto Mauá;7 ;2 ;;
201709;1010852;IRF - Porto Xavier;12 ;3 ;95 ;15 
201709;1010900;DRF - Uruguaiana;2.996 ;269 ;2.666 ;498 
201709;1010951;IRF - Itaqui;1 ;1 ;34 ;15 
201709;1010953;IRF - São Borja;1.630 ;49 ;1.316 ;146 
201709;1010955;IRF - Quaraí;;;14 ;12 
201709;1015400;IRF - Porto Alegre;770 ;206 ;624 ;236 
201709;1015500;IRF - Chuí;300 ;40 ;442 ;103 
201709;1015600;IRF - Santana do Livramento;122 ;44 ;110 ;32 
201709;1017500;ALF - Uruguaiana;11 ;5 ;;
201709;1017600;ALF - Aerop. Intern. Salgado Filho (RS);722 ;239 ;1.982 ;494 
201709;1017700;ALF - Porto do Rio Grande;3.454 ;363 ;2.885 ;481 
201709;1017801;IRF - Aeroporto Internacional Salgado Filho;3 ;3 ;;
201710;117600;ALF - Aerop. Intern. J. Kubitschek (DF);31 ;7 ;365 ;79 
201710;120100;DRF - Goiânia;3 ;2 ;225 ;69 
201710;120200;DRF - Anápolis;1 ;1 ;471 ;29 
201710;130100;DRF - Cuiabá;17 ;1 ;66 ;33 
201710;130151;IRF - Cáceres;;;23 ;9 
201710;140100;DRF - Campo Grande;9 ;2 ;10 ;7 
201710;145100;IRF - Mundo Novo;6 ;1 ;24 ;3 
201710;145200;IRF - Corumbá;323 ;102 ;118 ;34 
201710;145300;IRF - Ponta Porã;9 ;7 ;68 ;16 
201710;147600;ALF - Corumbá;2 ;2 ;;
201710;210200;DRF - Santarém;15 ;4 ;;
201710;217600;ALF - Porto de Belém (PA);29 ;10 ;4 ;2 
201710;217602;IRF - Barcarena;759 ;120 ;176 ;57 
201710;217700;ALF - Aeroporto Internac. de Belém (PA);113 ;22 ;124 ;33 
201710;217800;ALF - Belém;4 ;4 ;;
201710;217802;IRF - Barcarena;1 ;1 ;;
201710;227600;ALF - Porto de Manaus (AM);275 ;31 ;5.902 ;340 
201710;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);242 ;32 ;7.300 ;256 
201710;230151;IRF - Brasiléia;129 ;3 ;;
201710;230154;IRF - Assis Brasil;11 ;6 ;3 ;3 
201710;240100;DRF - Macapá;8 ;4 ;4 ;4 
201710;240152;IRF - Santana;11 ;4 ;41 ;12 
201710;250100;DRF - Porto Velho;5 ;5 ;;
201710;250151;IRF - Guajará-Mirim;124 ;17 ;;
201710;260100;DRF - Boa Vista;1 ;1 ;8 ;8 
201710;260151;IRF - Pacaraima;;;2 ;2 
201710;260152;IRF - Bonfim;10 ;5 ;3 ;2 
201710;317600;ALF - Porto de Fortaleza (CE);252 ;66 ;274 ;91 
201710;317700;ALF - Aerop. Intern. Pinto Martins (CE);154 ;35 ;486 ;123 
201710;317800;ALF - Porto de Pecém;1.692 ;128 ;833 ;203 
201710;317900;ALF - Fortaleza;8 ;6 ;;
201710;317901;IRF - Aeroporto Internacional Pinto Martins;9 ;5 ;;
201710;317902;IRF - Porto de Pecém;8 ;6 ;;
201710;327600;ALF - Porto de São Luís (MA);192 ;14 ;264 ;31 
201710;330100;DRF - Teresina;;;6 ;4 
201710;410251;IRF - Petrolina;82 ;14 ;;
201710;415100;IRF - Recife;12 ;11 ;314 ;72 
201710;417700;ALF - Aerop. Intern. dos Guararapes (PE);164 ;28 ;716 ;142 
201710;417800;ALF - Porto de Suape (PE);520 ;68 ;2.514 ;362 
201710;417901;IRF - Aeroporto Internacional dos Guararapes;3 ;2 ;;
201710;417902;IRF - Porto de Suape;3 ;3 ;;
201710;420152;IRF - Parnamirim;2 ;2 ;2 ;1 
201710;420154;IRF - Natal;1.757 ;85 ;76 ;30 
201710;420252;IRF - Areia Branca;2 ;1 ;;
201710;430151;IRF - Cabedelo;2 ;2 ;48 ;15 
201710;440151;IRF - Maceió;3 ;2 ;13 ;8 
201710;510551;IRF - Porto Seguro;5 ;1 ;;
201710;510552;IRF - Ilhéus;7 ;4 ;1 ;1 
201710;517600;ALF - Porto de Salvador (BA);2.296 ;152 ;2.441 ;336 
201710;517602;IRF - Aratu-Candeias;16 ;2 ;;
201710;517700;ALF - Aerop. Int. L. E. Magalhães (BA);106 ;20 ;628 ;165 
201710;517800;ALF - Salvador;11 ;7 ;;
201710;517801;IRF - Aeroporto Internacional de Salvador;3 ;3 ;;
201710;520100;DRF - Aracaju;;;2 ;2 
201710;610300;DRF - Governador Valadares;8 ;7 ;;
201710;610400;DRF - Juiz de Fora;;;183 ;22 
201710;610500;DRF - Uberaba;3 ;1 ;577 ;31 
201710;610600;DRF - Varginha;;;972 ;109 
201710;610900;DRF - Uberlândia;;;199 ;13 
201710;611200;DRF - Poços de Caldas;253 ;1 ;;
201710;615100;IRF - Belo Horizonte;317 ;96 ;3.904 ;703 
201710;617700;ALF - Belo Horizonte;12 ;7 ;;
201710;710200;DRF - Niterói;10 ;5 ;194 ;29 
201710;710300;DRF - Nova Iguaçu;1 ;1 ;633 ;100 
201710;710400;DRF - Campos dos Goytacazes;9 ;4 ;7 ;3 
201710;710500;DRF - Volta Redonda;78 ;2 ;816 ;83 
201710;711000;DRF - Macaé;4 ;3 ;67 ;8 
201710;715500;IRF - Macaé;;;1 ;1 
201710;717600;ALF - Porto do Rio de Janeiro (RJ);1.637 ;206 ;4.949 ;770 
201710;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.263 ;181 ;8.099 ;870 
201710;717800;ALF - Porto de Itaguaí (RJ);464 ;85 ;1.909 ;335 
201710;727600;ALF - Porto de Vitória (ES);1.903 ;173 ;3.640 ;371 
201710;810300;DRF - Bauru;1 ;1 ;64 ;21 
201710;810700;DRF - São José do Rio Preto;5 ;1 ;65 ;17 
201710;810800;DRF - Taubaté;98 ;5 ;240 ;43 
201710;810900;DRF - Ribeirão Preto;;;1 ;1 
201710;811000;DRF - Sorocaba;38 ;8 ;1.085 ;101 
201710;811200;DRF - Limeira;;;4 ;1 
201710;812000;DRF - São José dos Campos;75 ;8 ;918 ;90 
201710;812051;IRF - São Sebastião;48 ;13 ;32 ;11 
201710;812400;DRF - Jundiaí;;;987 ;3 
201710;812500;DRF - Piracicaba;;;90 ;4 
201710;817600;ALF - Aerop. Internac. de São Paulo (SP);9.520 ;1.630 ;27.774 ;4.060 
201710;817700;ALF - Aerop. Internac. de Viracopos (SP);7.878 ;1.567 ;30.770 ;3.329 
201710;817800;ALF - Porto de Santos (SP);11.783 ;1.057 ;38.422 ;5.318 
201710;817900;ALF - São Paulo;1.131 ;340 ;8.690 ;1.265 
201710;910200;DRF - Londrina;;;7 ;2 
201710;910300;DRF - Cascavel;10 ;9 ;61 ;20 
201710;910400;DRF - Ponta Grossa;;;1 ;1 
201710;910500;DRF - Maringá;5 ;3 ;81 ;28 
201710;910600;DRF - Foz do Iguaçu;459 ;73 ;2.868 ;437 
201710;910651;IRF - Guaíra;51 ;1 ;42 ;15 
201710;910652;IRF - Santa Helena;;;31 ;8 
201710;915200;IRF - Curitiba;854 ;136 ;4.738 ;859 
201710;917500;ALF - Foz do Iguaçu;11 ;3 ;;
201710;917501;IRF - Guaíra;7 ;1 ;;
201710;917800;ALF - Porto de Paranaguá;2.413 ;236 ;7.816 ;1.122 
201710;920200;DRF - Joinville;1 ;1 ;1.097 ;162 
201710;920351;IRF - Dionísio Cerqueira;145 ;10 ;531 ;59 
201710;920400;DRF - Blumenau;;;1 ;1 
201710;925200;IRF - Florianópolis;19 ;3 ;452 ;117 
201710;925251;IRF - Imbituba;274 ;39 ;69 ;24 
201710;927501;IRF - Aeroporto Internacional de Florianópolis;1 ;1 ;;
201710;927700;ALF - Porto de São Francisco do Sul (SC);1.734 ;180 ;4.120 ;551 
201710;927800;ALF - Porto de Itajaí;3.369 ;383 ;12.426 ;1.255 
201710;1010200;DRF - Pelotas;;;1 ;1 
201710;1010252;IRF - Jaguarão;18 ;4 ;544 ;102 
201710;1010253;IRF - Bagé;1 ;1 ;22 ;11 
201710;1010600;DRF - Caxias do Sul;15 ;8 ;745 ;264 
201710;1010700;DRF - Novo Hamburgo;324 ;134 ;900 ;217 
201710;1010851;IRF - Porto Mauá;50 ;1 ;;
201710;1010852;IRF - Porto Xavier;8 ;3 ;85 ;14 
201710;1010900;DRF - Uruguaiana;3.197 ;335 ;2.776 ;508 
201710;1010951;IRF - Itaqui;3 ;2 ;26 ;14 
201710;1010953;IRF - São Borja;1.521 ;51 ;1.291 ;141 
201710;1010955;IRF - Quaraí;5 ;2 ;15 ;10 
201710;1015400;IRF - Porto Alegre;816 ;189 ;614 ;247 
201710;1015500;IRF - Chuí;357 ;42 ;485 ;121 
201710;1015600;IRF - Santana do Livramento;143 ;51 ;152 ;36 
201710;1017500;ALF - Uruguaiana;10 ;5 ;;
201710;1017600;ALF - Aerop. Intern. Salgado Filho (RS);930 ;256 ;2.184 ;523 
201710;1017700;ALF - Porto do Rio Grande;3.645 ;376 ;2.989 ;486 
201710;1017800;ALF - Porto Alegre;1 ;1 ;;
201710;1017801;IRF - Aeroporto Internacional Salgado Filho;4 ;4 ;;
201711;117600;ALF - Aerop. Intern. J. Kubitschek (DF);35 ;8 ;354 ;80 
201711;120100;DRF - Goiânia;7 ;3 ;198 ;58 
201711;120200;DRF - Anápolis;;;371 ;26 
201711;130100;DRF - Cuiabá;16 ;1 ;57 ;27 
201711;130151;IRF - Cáceres;;;24 ;7 
201711;140100;DRF - Campo Grande;4 ;1 ;9 ;6 
201711;145100;IRF - Mundo Novo;7 ;1 ;19 ;3 
201711;145200;IRF - Corumbá;327 ;114 ;108 ;35 
201711;145300;IRF - Ponta Porã;5 ;3 ;57 ;15 
201711;145351;IRF - Bela Vista;;;1 ;1 
201711;210200;DRF - Santarém;11 ;2 ;;
201711;217600;ALF - Porto de Belém (PA);26 ;11 ;30 ;5 
201711;217602;IRF - Barcarena;703 ;130 ;158 ;52 
201711;217700;ALF - Aeroporto Internac. de Belém (PA);118 ;23 ;102 ;30 
201711;217800;ALF - Belém;3 ;3 ;;
201711;217801;IRF - Aeroporto Internacional de Belém;2 ;2 ;;
201711;217802;IRF - Barcarena;5 ;5 ;;
201711;227600;ALF - Porto de Manaus (AM);326 ;36 ;5.844 ;333 
201711;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);242 ;42 ;6.900 ;259 
201711;230151;IRF - Brasiléia;166 ;6 ;1 ;1 
201711;230154;IRF - Assis Brasil;24 ;7 ;7 ;4 
201711;240100;DRF - Macapá;5 ;2 ;1 ;1 
201711;240152;IRF - Santana;3 ;2 ;41 ;9 
201711;250100;DRF - Porto Velho;12 ;7 ;;
201711;250151;IRF - Guajará-Mirim;121 ;17 ;;
201711;260100;DRF - Boa Vista;;;17 ;12 
201711;260151;IRF - Pacaraima;2 ;1 ;1 ;1 
201711;260152;IRF - Bonfim;6 ;2 ;4 ;2 
201711;317600;ALF - Porto de Fortaleza (CE);280 ;64 ;195 ;76 
201711;317602;IRF - Pecém;;;1 ;1 
201711;317700;ALF - Aerop. Intern. Pinto Martins (CE);140 ;34 ;402 ;111 
201711;317800;ALF - Porto de Pecém;1.980 ;118 ;760 ;187 
201711;317900;ALF - Fortaleza;4 ;4 ;;
201711;317901;IRF - Aeroporto Internacional Pinto Martins;9 ;3 ;;
201711;317902;IRF - Porto de Pecém;19 ;12 ;;
201711;327600;ALF - Porto de São Luís (MA);177 ;14 ;173 ;27 
201711;410251;IRF - Petrolina;55 ;8 ;;
201711;415100;IRF - Recife;4 ;4 ;370 ;76 
201711;417700;ALF - Aerop. Intern. dos Guararapes (PE);136 ;23 ;595 ;135 
201711;417800;ALF - Porto de Suape (PE);473 ;69 ;2.229 ;332 
201711;417900;ALF - Recife;2 ;2 ;;
201711;417901;IRF - Aeroporto Internacional dos Guararapes;7 ;4 ;;
201711;417902;IRF - Porto de Suape;10 ;8 ;;
201711;420152;IRF - Parnamirim;2 ;2 ;;
201711;420154;IRF - Natal;1.612 ;93 ;98 ;35 
201711;430151;IRF - Cabedelo;1 ;1 ;52 ;16 
201711;440151;IRF - Maceió;6 ;2 ;;
201711;510551;IRF - Porto Seguro;3 ;1 ;;
201711;510552;IRF - Ilhéus;1 ;1 ;4 ;2 
201711;517600;ALF - Porto de Salvador (BA);1.928 ;158 ;2.141 ;322 
201711;517602;IRF - Aratu-Candeias;11 ;2 ;;
201711;517700;ALF - Aerop. Int. L. E. Magalhães (BA);97 ;23 ;587 ;158 
201711;517800;ALF - Salvador;17 ;11 ;;
201711;517801;IRF - Aeroporto Internacional de Salvador;5 ;3 ;;
201711;520100;DRF - Aracaju;2 ;2 ;2 ;1 
201711;610300;DRF - Governador Valadares;14 ;13 ;;
201711;610400;DRF - Juiz de Fora;;;143 ;20 
201711;610500;DRF - Uberaba;;;599 ;26 
201711;610600;DRF - Varginha;3 ;2 ;842 ;112 
201711;610900;DRF - Uberlândia;;;135 ;20 
201711;611200;DRF - Poços de Caldas;268 ;1 ;;
201711;615100;IRF - Belo Horizonte;283 ;79 ;3.691 ;670 
201711;617700;ALF - Belo Horizonte;18 ;10 ;;
201711;710200;DRF - Niterói;2 ;1 ;77 ;20 
201711;710300;DRF - Nova Iguaçu;1 ;1 ;566 ;93 
201711;710400;DRF - Campos dos Goytacazes;8 ;3 ;9 ;4 
201711;710500;DRF - Volta Redonda;52 ;2 ;800 ;67 
201711;711000;DRF - Macaé;1 ;1 ;141 ;7 
201711;717600;ALF - Porto do Rio de Janeiro (RJ);1.588 ;212 ;4.682 ;765 
201711;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.197 ;211 ;7.399 ;848 
201711;717800;ALF - Porto de Itaguaí (RJ);432 ;85 ;1.823 ;308 
201711;727600;ALF - Porto de Vitória (ES);1.823 ;178 ;3.594 ;358 
201711;810300;DRF - Bauru;5 ;1 ;52 ;18 
201711;810700;DRF - São José do Rio Preto;;;45 ;11 
201711;810800;DRF - Taubaté;92 ;6 ;230 ;33 
201711;810900;DRF - Ribeirão Preto;;;2 ;2 
201711;811000;DRF - Sorocaba;30 ;4 ;912 ;94 
201711;811200;DRF - Limeira;1 ;1 ;4 ;1 
