RF DESPACHO;UA LOCAL DESPACHO;;ANO DESEMB;TRIMESTRE DESEMB;CANAL;TMBDI
5ª RF;510552;IRF - Ilhéus;2017;20171;Amarelo;4,5519
5ª RF;510552;IRF - Ilhéus;2017;20172;Verde;19,1049
5ª RF;510552;IRF - Ilhéus;2017;20173;Vermelho;104,8598
5ª RF;510552;IRF - Ilhéus;2017;20174;Verde;4,1298
5ª RF;510552;IRF - Ilhéus;2017;20174;Vermelho;193,8228
5ª RF;510552;IRF - Ilhéus;2018;20181;Verde;14,1494
5ª RF;510552;IRF - Ilhéus;2018;20182;Verde;3,9593
5ª RF;510552;IRF - Ilhéus;2018;20183;Verde;10,0439
5ª RF;510552;IRF - Ilhéus;2018;20184;Verde;3,0072
5ª RF;510552;IRF - Ilhéus;2018;20184;Amarelo;23,4389
5ª RF;510552;IRF - Ilhéus;2019;20191;Verde;10,7266
5ª RF;510552;IRF - Ilhéus;2019;20192;Verde;6,5961
5ª RF;510552;IRF - Ilhéus;2019;20193;Amarelo;154,584
5ª RF;510552;IRF - Ilhéus;2019;20194;Verde;7,7919
5ª RF;510552;IRF - Ilhéus;2020;20201;Verde;10,9472
5ª RF;510552;IRF - Ilhéus;2020;20201;Amarelo;625,9059
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20151;Verde;18,6448
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20151;Amarelo;299,8508
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20151;Vermelho;411,4249
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20152;Verde;18,6398
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20152;Amarelo;473,3402
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20152;Vermelho;592,6378
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20153;Verde;17,3654
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20153;Amarelo;538,957
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20153;Vermelho;504,0082
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20154;Verde;19,479
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20154;Amarelo;320,9465
5ª RF;517600;ALF - Porto de Salvador (BA);2015;20154;Vermelho;648,7824
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20161;Verde;18,1676
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20161;Amarelo;338,8025
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20161;Vermelho;513,0099
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20162;Verde;18,034
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20162;Amarelo;249,8713
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20162;Vermelho;320,8087
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20163;Verde;16,3036
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20163;Amarelo;370,8849
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20163;Vermelho;442,1706
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20164;Verde;19,6128
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20164;Amarelo;576,4476
5ª RF;517600;ALF - Porto de Salvador (BA);2016;20164;Vermelho;693,2188
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20171;Verde;15,5239
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20171;Amarelo;557,517
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20171;Vermelho;707,1901
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20172;Verde;15,8913
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20172;Amarelo;554,1306
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20172;Vermelho;648,7399
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20173;Verde;16,1684
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20173;Amarelo;349,2607
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20173;Vermelho;409,1013
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20174;Verde;17,0962
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20174;Amarelo;494,5759
5ª RF;517600;ALF - Porto de Salvador (BA);2017;20174;Vermelho;712,8738
5ª RF;517600;ALF - Porto de Salvador (BA);2018;20181;Verde;108,5994
5ª RF;517600;ALF - Porto de Salvador (BA);2018;20181;Amarelo;1.265,54
5ª RF;517600;ALF - Porto de Salvador (BA);2018;20181;Vermelho;1.290,19
5ª RF;517600;ALF - Porto de Salvador (BA);2018;20182;Vermelho;3.451,09
5ª RF;517602;IRF - Aratu-Candeias;2015;20151;Verde;3,7748
5ª RF;517602;IRF - Aratu-Candeias;2015;20151;Amarelo;104,8221
5ª RF;517602;IRF - Aratu-Candeias;2015;20151;Vermelho;157,7127
5ª RF;517602;IRF - Aratu-Candeias;2015;20152;Verde;6,7079
5ª RF;517602;IRF - Aratu-Candeias;2015;20152;Amarelo;125,5727
5ª RF;517602;IRF - Aratu-Candeias;2015;20152;Vermelho;511,9841
5ª RF;517602;IRF - Aratu-Candeias;2015;20153;Verde;3,1076
5ª RF;517602;IRF - Aratu-Candeias;2015;20153;Amarelo;238,1892
5ª RF;517602;IRF - Aratu-Candeias;2015;20153;Vermelho;154,6851
5ª RF;517602;IRF - Aratu-Candeias;2015;20154;Verde;6,9085
5ª RF;517602;IRF - Aratu-Candeias;2015;20154;Amarelo;253,9374
5ª RF;517602;IRF - Aratu-Candeias;2015;20154;Vermelho;1.650,71
5ª RF;517602;IRF - Aratu-Candeias;2016;20161;Verde;7,3452
5ª RF;517602;IRF - Aratu-Candeias;2016;20161;Amarelo;188,2802
5ª RF;517602;IRF - Aratu-Candeias;2016;20161;Vermelho;201,7272
5ª RF;517602;IRF - Aratu-Candeias;2016;20162;Verde;6,2837
5ª RF;517602;IRF - Aratu-Candeias;2016;20162;Amarelo;244,6528
5ª RF;517602;IRF - Aratu-Candeias;2016;20162;Vermelho;141,6446
5ª RF;517602;IRF - Aratu-Candeias;2016;20163;Amarelo;234,9112
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20151;Verde;13,0266
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20151;Amarelo;335,0454
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20151;Vermelho;236,9056
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20152;Verde;15,3702
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20152;Amarelo;363,6827
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20152;Vermelho;365,2844
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20153;Verde;13,9019
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20153;Amarelo;323,0278
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20153;Vermelho;570,4984
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20154;Verde;13,0659
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20154;Amarelo;459,2773
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2015;20154;Vermelho;516,5786
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20161;Verde;14,0307
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20161;Amarelo;434,0626
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20161;Vermelho;423,3009
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20162;Verde;12,0839
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20162;Amarelo;271,6761
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20162;Vermelho;281,1643
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20163;Verde;13,4938
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20163;Amarelo;472,4251
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20163;Vermelho;576,4124
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20164;Verde;14,9766
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20164;Amarelo;521,1827
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2016;20164;Vermelho;584,8441
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20171;Verde;9,8426
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20171;Amarelo;255,8338
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20171;Vermelho;180,4791
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20172;Verde;8,0435
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20172;Amarelo;249,3509
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20172;Vermelho;278,8775
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20173;Verde;7,8924
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20173;Amarelo;282,8459
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20173;Vermelho;211,2487
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20174;Verde;9,3921
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20174;Amarelo;444,88
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2017;20174;Vermelho;550,809
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2018;20181;Verde;89,3089
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2018;20181;Amarelo;1.566,20
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2018;20181;Vermelho;1.320,12
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2018;20182;Amarelo;3.556,54
5ª RF;517700;ALF - Aerop. Int. L. E. Magalhães (BA);2018;20182;Vermelho;3.573,45
5ª RF;517800;ALF - Salvador;2018;20181;Verde;16,3064
5ª RF;517800;ALF - Salvador;2018;20181;Amarelo;483,7999
5ª RF;517800;ALF - Salvador;2018;20181;Vermelho;520,8893
5ª RF;517800;ALF - Salvador;2018;20182;Verde;17,9137
5ª RF;517800;ALF - Salvador;2018;20182;Amarelo;572,6652
5ª RF;517800;ALF - Salvador;2018;20182;Vermelho;577,3275
5ª RF;517800;ALF - Salvador;2018;20183;Verde;13,9922
5ª RF;517800;ALF - Salvador;2018;20183;Amarelo;293,5034
5ª RF;517800;ALF - Salvador;2018;20183;Vermelho;426,0926
5ª RF;517800;ALF - Salvador;2018;20184;Verde;11,458
5ª RF;517800;ALF - Salvador;2018;20184;Amarelo;403,3532
5ª RF;517800;ALF - Salvador;2018;20184;Vermelho;445,8588
5ª RF;517800;ALF - Salvador;2019;20191;Verde;12,333
5ª RF;517800;ALF - Salvador;2019;20191;Amarelo;294,0572
5ª RF;517800;ALF - Salvador;2019;20191;Vermelho;389,683
5ª RF;517800;ALF - Salvador;2019;20192;Verde;12,0686
5ª RF;517800;ALF - Salvador;2019;20192;Amarelo;258,5871
5ª RF;517800;ALF - Salvador;2019;20192;Vermelho;318,7077
5ª RF;517800;ALF - Salvador;2019;20193;Verde;12,5321
5ª RF;517800;ALF - Salvador;2019;20193;Amarelo;360,2034
5ª RF;517800;ALF - Salvador;2019;20193;Vermelho;316,759
5ª RF;517800;ALF - Salvador;2019;20194;Verde;13,3779
5ª RF;517800;ALF - Salvador;2019;20194;Amarelo;448,7421
5ª RF;517800;ALF - Salvador;2019;20194;Vermelho;394,4403
5ª RF;517800;ALF - Salvador;2020;20201;Verde;13,2632
5ª RF;517800;ALF - Salvador;2020;20201;Amarelo;374,576
5ª RF;517800;ALF - Salvador;2020;20201;Vermelho;490,1583
5ª RF;517800;ALF - Salvador;2020;20202;Verde;12,6918
5ª RF;517800;ALF - Salvador;2020;20202;Amarelo;222,2616
5ª RF;517800;ALF - Salvador;2020;20202;Vermelho;436,1568
5ª RF;517800;ALF - Salvador;2020;20203;Verde;13,2983
5ª RF;517800;ALF - Salvador;2020;20203;Amarelo;244,5729
5ª RF;517800;ALF - Salvador;2020;20203;Vermelho;269,1832
5ª RF;517800;ALF - Salvador;2020;20204;Verde;12,908
5ª RF;517800;ALF - Salvador;2020;20204;Amarelo;230,8511
5ª RF;517800;ALF - Salvador;2020;20204;Vermelho;196,7374
5ª RF;517800;ALF - Salvador;2021;20211;Verde;11,5841
5ª RF;517800;ALF - Salvador;2021;20211;Amarelo;177,5496
5ª RF;517800;ALF - Salvador;2021;20211;Vermelho;172,9639
5ª RF;517800;ALF - Salvador;2021;20212;Verde;10,4956
5ª RF;517800;ALF - Salvador;2021;20212;Amarelo;243,5159
5ª RF;517800;ALF - Salvador;2021;20212;Vermelho;162,3703
5ª RF;517800;ALF - Salvador;2021;20213;Verde;10,1077
5ª RF;517800;ALF - Salvador;2021;20213;Amarelo;210,8518
5ª RF;517800;ALF - Salvador;2021;20213;Vermelho;257,1845
5ª RF;517800;ALF - Salvador;2021;20214;Verde;10,4519
5ª RF;517800;ALF - Salvador;2021;20214;Amarelo;223,5352
5ª RF;517800;ALF - Salvador;2021;20214;Vermelho;303,6536
5ª RF;517800;ALF - Salvador;2022;20221;Verde;14,3832
5ª RF;517800;ALF - Salvador;2022;20221;Amarelo;242,1449
5ª RF;517800;ALF - Salvador;2022;20221;Vermelho;325,1779
5ª RF;517800;ALF - Salvador;2022;20222;Verde;15,552
5ª RF;517800;ALF - Salvador;2022;20222;Amarelo;305,3142
5ª RF;517800;ALF - Salvador;2022;20222;Vermelho;329,0082
5ª RF;517800;ALF - Salvador;2022;20223;Verde;12,9165
5ª RF;517800;ALF - Salvador;2022;20223;Amarelo;280,5349
5ª RF;517800;ALF - Salvador;2022;20223;Vermelho;391,48
5ª RF;517800;ALF - Salvador;2022;20224;Verde;15,9011
5ª RF;517800;ALF - Salvador;2022;20224;Amarelo;226,0554
5ª RF;517800;ALF - Salvador;2022;20224;Vermelho;266,645
5ª RF;517800;ALF - Salvador;2023;20231;Verde;13,8862
5ª RF;517800;ALF - Salvador;2023;20231;Amarelo;153,7201
5ª RF;517800;ALF - Salvador;2023;20231;Vermelho;465,5238
5ª RF;517800;ALF - Salvador;2023;20232;Verde;11,3761
5ª RF;517800;ALF - Salvador;2023;20232;Amarelo;191,2074
5ª RF;517800;ALF - Salvador;2023;20232;Vermelho;285,3739
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20181;Verde;10,8599
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20181;Amarelo;570,6945
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20181;Vermelho;494,7028
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20182;Verde;14,0063
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20182;Amarelo;838,3309
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20182;Vermelho;649,5551
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20183;Verde;15,3431
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20183;Amarelo;740,2244
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20183;Vermelho;684,8389
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20184;Verde;12,7262
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20184;Amarelo;259,63
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2018;20184;Vermelho;288,4163
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20191;Verde;14,8752
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20191;Amarelo;333,4015
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20191;Vermelho;243,8817
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20192;Verde;13,5621
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20192;Amarelo;262,9481
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20192;Vermelho;272,031
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20193;Verde;12,7946
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20193;Amarelo;233,8496
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20193;Vermelho;190,0604
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20194;Verde;13,3119
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20194;Amarelo;239,9447
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2019;20194;Vermelho;208,536
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20201;Verde;13,0292
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20201;Amarelo;323,2429
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20201;Vermelho;236,9785
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20202;Verde;12,1838
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20202;Amarelo;410,1466
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20202;Vermelho;247,0614
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20203;Verde;9,4941
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20203;Amarelo;148,1899
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20203;Vermelho;182,5366
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20204;Verde;10,2273
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20204;Amarelo;179,2659
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2020;20204;Vermelho;156,4514
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20211;Verde;11,4616
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20211;Amarelo;108,8985
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20211;Vermelho;192,8105
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20212;Verde;10,37
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20212;Amarelo;120,007
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20212;Vermelho;120,7838
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20213;Verde;8,8644
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20213;Amarelo;117,986
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20213;Vermelho;120,9759
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20214;Verde;8,7252
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20214;Amarelo;131,5084
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2021;20214;Vermelho;103,054
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20221;Verde;11,2545
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20221;Amarelo;299,5974
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20221;Vermelho;200,7782
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20222;Verde;13,0433
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20222;Amarelo;360,0169
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20222;Vermelho;210,6547
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20223;Verde;14,5491
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20223;Amarelo;223,2076
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20223;Vermelho;246,6663
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20224;Verde;15,3601
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20224;Amarelo;120,6145
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2022;20224;Vermelho;233,7833
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20231;Verde;12,1446
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20231;Amarelo;146,4573
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20231;Vermelho;90,0695
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20232;Verde;9,527
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20232;Amarelo;150,9518
5ª RF;517801;IRF - Aeroporto Internacional de Salvador;2023;20232;Vermelho;182,8885
5ª RF;520100;DRF - Aracaju;2015;20151;Verde;13,5313
5ª RF;520100;DRF - Aracaju;2015;20152;Verde;4,1853
5ª RF;520100;DRF - Aracaju;2015;20152;Amarelo;152,2733
5ª RF;520100;DRF - Aracaju;2015;20153;Verde;5,4251
5ª RF;520100;DRF - Aracaju;2015;20153;Amarelo;329,7279
5ª RF;520100;DRF - Aracaju;2015;20154;Verde;7,2843
5ª RF;520100;DRF - Aracaju;2015;20154;Amarelo;315,2084
5ª RF;520100;DRF - Aracaju;2016;20161;Verde;13,5685
5ª RF;520100;DRF - Aracaju;2016;20161;Amarelo;218,2388
5ª RF;520100;DRF - Aracaju;2016;20162;Verde;21,8235
5ª RF;520100;DRF - Aracaju;2016;20162;Amarelo;156,8935
5ª RF;520100;DRF - Aracaju;2016;20163;Verde;7,0328
5ª RF;520100;DRF - Aracaju;2016;20163;Amarelo;178,6904
5ª RF;520100;DRF - Aracaju;2016;20164;Verde;6,8509
5ª RF;520100;DRF - Aracaju;2016;20164;Amarelo;233,6406
5ª RF;520100;DRF - Aracaju;2017;20171;Amarelo;394,874
5ª RF;520100;DRF - Aracaju;2017;20172;Amarelo;3.283,48
5ª RF;520100;DRF - Aracaju;2017;20173;Vermelho;682,7186
5ª RF;520100;DRF - Aracaju;2017;20174;Amarelo;309,8295
5ª RF;520100;DRF - Aracaju;2017;20174;Vermelho;997,8828
5ª RF;520100;DRF - Aracaju;2018;20181;Verde;60,4193
5ª RF;520100;DRF - Aracaju;2018;20181;Vermelho;620,1047
5ª RF;520100;DRF - Aracaju;2018;20182;Verde;33,9005
5ª RF;520100;DRF - Aracaju;2018;20182;Amarelo;1.608,36
5ª RF;520100;DRF - Aracaju;2018;20182;Vermelho;1.342,33
5ª RF;520100;DRF - Aracaju;2018;20183;Verde;14,7967
5ª RF;520100;DRF - Aracaju;2018;20183;Amarelo;708,0156
5ª RF;520100;DRF - Aracaju;2018;20184;Verde;11,7764
5ª RF;520100;DRF - Aracaju;2018;20184;Amarelo;134,6964
5ª RF;520100;DRF - Aracaju;2018;20184;Vermelho;707,1962
5ª RF;520100;DRF - Aracaju;2019;20191;Verde;9,5591
5ª RF;520100;DRF - Aracaju;2019;20191;Vermelho;247,7052
5ª RF;520100;DRF - Aracaju;2019;20192;Verde;22,9488
5ª RF;520100;DRF - Aracaju;2019;20192;Amarelo;591,3128
5ª RF;520100;DRF - Aracaju;2019;20192;Vermelho;494,6986
5ª RF;520100;DRF - Aracaju;2019;20193;Verde;19,7119
5ª RF;520100;DRF - Aracaju;2019;20193;Amarelo;397,0831
5ª RF;520100;DRF - Aracaju;2019;20194;Verde;8,55
5ª RF;520100;DRF - Aracaju;2019;20194;Amarelo;2.136,04
5ª RF;520100;DRF - Aracaju;2020;20201;Amarelo;1.826,20
5ª RF;520100;DRF - Aracaju;2020;20201;Vermelho;279,9989
5ª RF;520100;DRF - Aracaju;2020;20202;Verde;4,3742
5ª RF;520100;DRF - Aracaju;2020;20202;Amarelo;206,7303
5ª RF;520100;DRF - Aracaju;2020;20203;Amarelo;1.507,63
5ª RF;520100;DRF - Aracaju;2020;20203;Vermelho;285,3247
5ª RF;520100;DRF - Aracaju;2020;20204;Verde;7,8181
5ª RF;520100;DRF - Aracaju;2020;20204;Amarelo;214,9325
5ª RF;520100;DRF - Aracaju;2021;20211;Amarelo;741,0828
5ª RF;520100;DRF - Aracaju;2021;20211;Vermelho;159,8153
5ª RF;520100;DRF - Aracaju;2021;20212;Amarelo;235,6467
5ª RF;520100;DRF - Aracaju;2021;20214;Verde;5,5461
5ª RF;520100;DRF - Aracaju;2021;20214;Amarelo;48,9728
5ª RF;520100;DRF - Aracaju;2022;20222;Amarelo;244,5394
5ª RF;520100;DRF - Aracaju;2022;20223;Amarelo;171,9078
5ª RF;520100;DRF - Aracaju;2023;20232;Amarelo;117,71
6ª RF;610300;DRF - Governador Valadares;2021;20212;Verde;138,0903
6ª RF;610300;DRF - Governador Valadares;2021;20212;Amarelo;38,1667
6ª RF;610300;DRF - Governador Valadares;2021;20213;Verde;15,4686
6ª RF;610300;DRF - Governador Valadares;2021;20213;Amarelo;6,5056
6ª RF;610300;DRF - Governador Valadares;2021;20214;Verde;2,1733
6ª RF;610300;DRF - Governador Valadares;2021;20214;Vermelho;203,0479
6ª RF;610300;DRF - Governador Valadares;2022;20221;Vermelho;700,5261
6ª RF;610300;DRF - Governador Valadares;2022;20222;Verde;4,3781
6ª RF;610300;DRF - Governador Valadares;2022;20223;Verde;3,8516
6ª RF;610300;DRF - Governador Valadares;2022;20224;Verde;6,5608
6ª RF;610300;DRF - Governador Valadares;2023;20231;Verde;3,0514
6ª RF;610300;DRF - Governador Valadares;2023;20232;Verde;7,1147
6ª RF;610300;DRF - Governador Valadares;2023;20232;Amarelo;405,7467
6ª RF;610400;DRF - Juiz de Fora;2015;20151;Verde;16,3522
6ª RF;610400;DRF - Juiz de Fora;2015;20151;Amarelo;82,3784
6ª RF;610400;DRF - Juiz de Fora;2015;20151;Vermelho;156,6928
6ª RF;610400;DRF - Juiz de Fora;2015;20152;Verde;18,9445
6ª RF;610400;DRF - Juiz de Fora;2015;20152;Amarelo;75,7764
6ª RF;610400;DRF - Juiz de Fora;2015;20152;Vermelho;124,5102
